Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2)
151,-0.417242,-2.51883,-3.5303,2.37643,810.195,14.797,30.0134,804.204,489.437,0,0,0.00120473,0.0001817,-0.0680796,0.704732,-0.120795,0.72091,0,0
152,-0.427777,-2.51882,-3.5441,2.39379,817.64,13.0916,26.9452,811.498,493.997,0,0,0.00120473,0.0001817,-0.0692858,0.706322,-0.128886,0.7241,0,0
153,-0.438312,-2.5188,-3.5579,2.41115,830.415,7.21363,24.3449,824.698,495.891,0,0,0.00120473,0.0001817,-0.069507,0.707293,-0.135566,0.727161,0,0
154,-0.448846,-2.51878,-3.5717,2.42851,843.19,1.33558,21.7446,837.898,497.786,0,0,0.00120473,0.0001817,-0.0697282,0.708263,-0.142247,0.730222,0,0
155,-0.459381,-2.51877,-3.5855,2.44587,855.965,-4.54239,19.1444,851.098,499.68,0,0,0.00120473,0.0001817,-0.0699493,0.709233,-0.148928,0.733284,0,0
156,-0.469916,-2.51875,-3.5993,2.46323,868.754,-10.4769,16.5478,864.317,501.447,0,0,0.00120473,0.0001817,-0.0701424,0.709976,-0.155586,0.736108,0,0
157,-0.48045,-2.51874,-3.61309,2.48059,881.877,-17.82,14.043,877.982,500.033,0,0,0.00120473,0.0001817,-0.0696322,0.705043,-0.161673,0.732994,0,0
158,-0.490985,-2.51872,-3.62689,2.49795,894.999,-25.1631,11.5382,891.647,498.619,0,0,0.00120473,0.0001817,-0.0691219,0.70011,-0.16776,0.729881,0,0
159,-0.50152,-2.5187,-3.64069,2.51532,908.123,-32.5063,9.03342,905.313,497.206,0,0,0.00120473,0.0001817,-0.0686118,0.695177,-0.173847,0.726768,0,0
160,-0.512054,-2.51869,-3.65449,2.53268,921.246,-39.8495,6.5286,918.978,495.792,0,0,0.00120473,0.0001817,-0.0681015,0.690243,-0.179934,0.723654,0,0
161,-0.522589,-2.51867,-3.66829,2.55004,934.369,-47.1925,4.02385,932.643,494.378,0,0,0.00120473,0.0001817,-0.0675913,0.68531,-0.186021,0.720541,0,0
162,-0.521967,-2.51866,-3.68639,2.56814,937.581,-53.0923,-2.71084,935.301,497.626,0,0,0.00120473,0.0001817,-0.0631706,0.690412,-0.188537,0.725757,0,0
163,-0.521345,-2.51864,-3.70448,2.58625,941.046,-58.8982,-9.5301,938.159,501.146,0,0,0.00120473,0.0001817,-0.0586936,0.696044,-0.191206,0.731509,0,0
164,-0.520723,-2.51863,-3.72258,2.60436,944.511,-64.7041,-16.3493,941.017,504.666,0,0,0.00120473,0.0001817,-0.0542166,0.701676,-0.193874,0.73726,0,0
165,-0.520101,-2.51862,-3.74068,2.62247,947.975,-70.51,-23.1684,943.875,508.186,0,0,0.00120473,0.0001817,-0.0497397,0.707307,-0.196543,0.743011,0,0
166,-0.519479,-2.5186,-3.75877,2.64057,951.44,-76.316,-29.9877,946.733,511.707,0,0,0.00120473,0.0001817,-0.0452626,0.712939,-0.199212,0.748763,0,0
167,-0.518857,-2.51859,-3.77687,2.65868,954.905,-82.1219,-36.8069,949.591,515.227,0,0,0.00120473,0.0001817,-0.0407857,0.71857,-0.20188,0.754514,0,0
168,-0.518235,-2.51857,-3.79497,2.67679,958.057,-87.9671,-43.3788,952.143,518.459,0,0,0.00120473,0.0001817,-0.0358969,0.720943,-0.203558,0.756782,0,0
169,-0.517613,-2.51856,-3.81306,2.6949,960.746,-93.8708,-49.5845,954.244,521.264,0,0,0.00120473,0.0001817,-0.0303979,0.718485,-0.203765,0.753885,0,0
170,-0.516991,-2.51854,-3.83116,2.713,970.317,-97.858,-52.3169,963.494,528.963,0,0,0.00120473,0.0001817,-0.0268838,0.723723,-0.205462,0.758905,0,0
171,-0.516369,-2.51853,-3.84926,2.73111,978.655,-99.8176,-51.4515,971.733,540.544,0,0,0.00120473,0.0001817,-0.025764,0.731795,-0.208955,0.767289,0,0
172,-0.515747,-2.51852,-3.86735,2.74922,986.271,-101.765,-50.5715,979.247,552.038,0,0,0.00120473,0.0001817,-0.0246828,0.739436,-0.212477,0.775271,0,0
173,-0.515124,-2.5185,-3.88545,2.76733,993.885,-103.713,-49.6917,986.759,563.531,0,0,0.00120473,0.0001817,-0.0236017,0.747078,-0.215999,0.783253,0,0
174,-0.514502,-2.51849,-3.90355,2.78543,1001.5,-105.661,-48.8118,994.271,575.025,0,0,0.00120473,0.0001817,-0.0225206,0.75472,-0.219521,0.791235,0,0
175,-0.51388,-2.51847,-3.92165,2.80354,1009.11,-107.609,-47.9319,1001.78,586.519,0,0,0.00120473,0.0001817,-0.0214395,0.762362,-0.223043,0.799217,0,0
176,-0.513258,-2.51846,-3.93974,2.82165,1016.73,-109.556,-47.052,1009.3,598.013,0,0,0.00120473,0.0001817,-0.0203584,0.770003,-0.226565,0.807198,0,0
177,-0.512636,-2.51844,-3.95784,2.83976,1026.29,-111.125,-46.7287,1018.8,601.315,0,0,0.00120473,0.0001817,-0.0189807,0.767241,-0.225376,0.8041,0,0
178,-0.512014,-2.51843,-3.97594,2.85786,1034.29,-110.561,-44.4821,1026.95,592.743,0,0,0.00120473,0.0001817,-0.0166046,0.742013,-0.212981,0.776519,0,0
179,-0.511392,-2.51842,-3.99403,2.87597,1042.28,-109.996,-42.2355,1035.1,584.171,0,0,0.00120473,0.0001817,-0.0142285,0.716785,-0.200586,0.748938,0,0
180,-0.51077,-2.5184,-4.01213,2.89408,1050.28,-109.432,-39.9889,1043.26,575.599,0,0,0.00120473,0.0001817,-0.0118525,0.691557,-0.188192,0.721357,0,0
181,-0.510148,-2.51839,-4.03023,2.91219,1058.27,-108.867,-37.7423,1051.41,567.027,0,0,0.00120473,0.0001817,-0.00947637,0.666328,-0.175797,0.693776,0,0
182,-0.49926,-2.51838,-4.0407,2.92729,1046.49,-106.541,-34.9181,1039.88,568.115,0,0,0.00120473,0.0001817,-0.00816394,0.660006,-0.165923,0.685092,0,0
183,-0.488371,-2.51838,-4.05117,2.9424,1034.7,-104.216,-32.094,1028.36,569.204,0,0,0.00120473,0.0001817,-0.00685155,0.653686,-0.156049,0.676408,0,0
184,-0.477483,-2.51838,-4.06164,2.95751,1022.91,-101.89,-29.2699,1016.83,570.292,0,0,0.00120473,0.0001817,-0.00553912,0.647364,-0.146175,0.667724,0,0
185,-0.466595,-2.51837,-4.07211,2.97261,1011.13,-99.5647,-26.4458,1005.31,571.381,0,0,0.00120473,0.0001817,-0.00422675,0.641043,-0.136302,0.65904,0,0
186,-0.455706,-2.51837,-4.08258,2.98772,1001.56,-102.107,-27.9505,995.065,568.023,0,0,0.00120473,0.0001817,-0.0028301,0.656429,-0.13055,0.672858,0,0
187,-0.444818,-2.51836,-4.09305,3.00282,993.319,-107.532,-32.0187,985.583,562.032,0,0,0.00120473,0.0001817,-0.00138356,0.684671,-0.12724,0.700002,0,0
188,-0.43393,-2.51836,-4.10352,3.01793,985.075,-112.956,-36.0869,976.103,556.041,0,0,0.00120473,0.0001817,6.29E-05,0.712913,-0.123931,0.727146,0,0
189,-0.423041,-2.51836,-4.11399,3.03304,976.83,-118.381,-40.1552,966.622,550.05,0,0,0.00120473,0.0001817,0.00150946,0.741156,-0.120621,0.75429,0,0
190,-0.412153,-2.51835,-4.12447,3.04814,968.585,-123.806,-44.2233,957.14,544.059,0,0,0.00120473,0.0001817,0.00295593,0.769397,-0.117311,0.781434,0,0
191,-0.401265,-2.51835,-4.13494,3.06325,960.341,-129.231,-48.2916,947.66,538.068,0,0,0.00120473,0.0001817,0.00440249,0.79764,-0.114001,0.808578,0,0
192,-0.390376,-2.51835,-4.14541,3.07836,952.096,-134.656,-52.3599,938.179,532.077,0,0,0.00120473,0.0001817,0.00584902,0.825882,-0.110691,0.835722,0,0
193,-0.379488,-2.51834,-4.15588,3.09346,943.851,-140.08,-56.428,928.697,526.086,0,0,0.00120473,0.0001817,0.00729549,0.854123,-0.107382,0.862866,0,0
194,-0.368599,-2.51834,-4.16635,3.10857,937.994,-136.397,-56.7817,923.057,525.946,0,0,0.00120473,0.0001817,0.00692419,0.854608,-0.108568,0.864027,0,0
195,-0.357711,-2.51834,-4.17682,3.12367,919.082,-137.14,-59.8774,902.941,513.693,0,0,0.00120473,0.0001817,0.00777499,0.862744,-0.0933776,0.868645,0,0
196,-0.346823,-2.51833,-4.18729,3.13878,944.397,-134.54,-66.1082,927.82,508.836,0,0,0.00120473,0.0001817,0.00862544,0.879766,-0.0863589,0.884827,0,0
197,-0.335934,-2.51833,-4.19776,3.15389,956.937,-132.338,-70.1972,939.905,501.936,0,0,0.00120473,0.0001817,0.0094141,0.883623,-0.0772397,0.887846,0,0
198,-0.325046,-2.51832,-4.20824,3.16899,965.538,-130.258,-73.6253,948.044,494.406,0,0,0.00120473,0.0001817,0.0101837,0.883421,-0.0674727,0.886806,0,0
199,-0.314158,-2.51832,-4.21871,3.1841,974.14,-128.179,-77.0537,956.185,486.877,0,0,0.00120473,0.0001817,0.0109533,0.883218,-0.0577057,0.885765,0,0
200,-0.303269,-2.51832,-4.22918,3.19921,980.983,-122.43,-84.2659,962.463,472.722,0,0,0.00120473,0.0001817,0.0101083,0.885992,-0.0536706,0.888267,0,0
201,-0.292381,-2.51831,-4.23965,3.21431,987.376,-115.74,-92.4495,968.265,456.867,0,0,0.00120473,0.0001817,0.0088491,0.889531,-0.0511064,0.891677,0,0
202,-0.273657,-2.51832,-4.23937,3.23304,978.995,-106.108,-95.1498,960.123,455.97,0,0,0.00120473,0.0001817,0.00722777,0.887322,-0.0455494,0.889333,0,0
203,-0.254934,-2.51833,-4.2391,3.25176,970.615,-96.476,-97.8503,951.982,455.071,0,0,0.00120473,0.0001817,0.00560643,0.885113,-0.0399925,0.88699,0,0
204,-0.23621,-2.51834,-4.23882,3.27049,962.235,-86.8442,-100.551,943.841,454.174,0,0,0.00120473,0.0001817,0.0039851,0.882904,-0.0344355,0.884646,0,0
205,-0.217486,-2.51835,-4.23855,3.28922,953.855,-77.2124,-103.251,935.7,453.276,0,0,0.00120473,0.0001817,0.00236376,0.880695,-0.0288786,0.882303,0,0
206,-0.198763,-2.51836,-4.23827,3.30794,945.474,-67.5806,-105.951,927.558,452.379,0,0,0.00120473,0.0001817,0.000742436,0.878486,-0.0233216,0.879959,0,0
207,-0.180039,-2.51837,-4.23799,3.32667,937.095,-57.9488,-108.652,919.417,451.481,0,0,0.00120473,0.0001817,-0.00087889,0.876277,-0.0177646,0.877615,0,0
208,-0.161315,-2.51837,-4.23772,3.34539,928.714,-48.317,-111.352,911.276,450.583,0,0,0.00120473,0.0001817,-0.00250023,0.874069,-0.0122077,0.875272,0,0
209,-0.142592,-2.51838,-4.23744,3.36412,920.334,-38.6852,-114.052,903.134,449.686,0,0,0.00120473,0.0001817,-0.00412156,0.87186,-0.0066507,0.872928,0,0
210,-0.123868,-2.51839,-4.23717,3.38284,911.953,-29.0534,-116.753,894.993,448.788,0,0,0.00120473,0.0001817,-0.0057429,0.869651,-0.00109375,0.870585,0,0
211,-0.105144,-2.5184,-4.23689,3.40157,903.573,-19.4216,-119.453,886.851,447.89,0,0,0.00120473,0.0001817,-0.00736423,0.867442,0.00446323,0.868241,0,0
212,-0.0864204,-2.51841,-4.23661,3.4203,895.193,-9.78979,-122.153,878.71,446.993,0,0,0.00120473,0.0001817,-0.00898555,0.865233,0.0100202,0.865897,0,0
213,-0.0676967,-2.51842,-4.23634,3.43902,886.813,-0.157973,-124.854,870.569,446.095,0,0,0.00120473,0.0001817,-0.0106069,0.863024,0.0155771,0.863554,0,0
214,-0.048973,-2.51842,-4.23606,3.45775,873.599,4.67839,-122.88,857.511,446.452,0,0,0.00120473,0.0001817,-0.0120359,0.846365,0.0245259,0.847185,0,0
215,-0.0302493,-2.51843,-4.23579,3.47647,901.228,12.1603,-125.633,885.125,453.428,0,0,0.00120473,0.0001817,-0.0134823,0.859273,0.0350039,0.861024,0,0
216,-0.0115256,-2.51844,-4.23551,3.4952,911.571,21.2065,-127.671,894.345,451.471,0,0,0.00120473,0.0001817,-0.0142077,0.860602,0.0406121,0.862741,0,0
217,0.00719807,-2.51845,-4.23523,3.51392,921.914,30.2527,-129.71,903.564,449.513,0,0,0.00120473,0.0001817,-0.0149331,0.861931,0.0462204,0.864457,0,0
218,0.0259218,-2.51846,-4.23496,3.53265,932.258,39.2989,-131.748,912.784,447.555,0,0,0.00120473,0.0001817,-0.0156585,0.86326,0.0518287,0.866174,0,0
219,0.0446455,-2.51847,-4.23468,3.55138,942.602,48.3451,-133.787,922.004,445.597,0,0,0.00120473,0.0001817,-0.0163839,0.864589,0.0574369,0.867891,0,0
220,0.0633692,-2.51848,-4.23441,3.5701,952.947,57.3913,-135.826,931.225,443.639,0,0,0.00120473,0.0001817,-0.0171094,0.865919,0.0630453,0.869608,0,0
221,0.0820929,-2.51848,-4.23413,3.58883,963.29,66.4375,-137.864,940.445,441.682,0,0,0.00120473,0.0001817,-0.0178348,0.867248,0.0686535,0.871325,0,0
222,0.0917436,-2.5185,-4.2192,3.60661,948.804,71.1323,-130.697,926.237,459.651,0,0,0.00120473,0.0001817,-0.0176995,0.861681,0.0705065,0.865764,0,0
223,0.101394,-2.51852,-4.20426,3.62439,934.32,75.827,-123.529,912.031,477.621,0,0,0.00120473,0.0001817,-0.0175643,0.856115,0.0723596,0.860204,0,0
224,0.111045,-2.51853,-4.18933,3.64217,919.835,80.5218,-116.362,897.825,495.591,0,0,0.00120473,0.0001817,-0.0174291,0.850548,0.0742127,0.854643,0,0
225,0.120696,-2.51855,-4.17439,3.65995,891.645,86.4179,-110.007,869.016,503.429,0,0,0.00120473,0.0001817,-0.017706,0.848883,0.0691219,0.852227,0,0
226,0.130347,-2.51857,-4.15946,3.67773,893.39,86.8288,-104.803,872.216,520.907,0,0,0.00120473,0.0001817,-0.0153721,0.840443,0.0713502,0.844086,0,0
227,0.139997,-2.51858,-4.14453,3.69551,895.137,87.2399,-99.5983,875.417,538.385,0,0,0.00120473,0.0001817,-0.0130382,0.832004,0.0735786,0.835946,0,0
228,0.149648,-2.5186,-4.12959,3.71329,896.883,87.6509,-94.3939,878.618,555.862,0,0,0.00120473,0.0001817,-0.0107043,0.823565,0.0758069,0.827806,0,0
229,0.159299,-2.51862,-4.11466,3.73108,901.488,86.655,-87.3047,885.179,575.292,0,0,0.00120473,0.0001817,-0.00843924,0.811287,0.0774109,0.815781,0,0
230,0.16895,-2.51863,-4.09972,3.74886,908.39,84.5282,-78.7006,894.441,596.292,0,0,0.00120473,0.0001817,-0.00622957,0.795923,0.078513,0.800635,0,0
231,0.1786,-2.51865,-4.08479,3.76664,915.293,82.4015,-70.0965,903.704,617.292,0,0,0.00120473,0.0001817,-0.00401992,0.78056,0.0796152,0.785489,0,0
232,0.188251,-2.51866,-4.06986,3.78442,922.196,80.2749,-61.4925,912.967,638.291,0,0,0.00120473,0.0001817,-0.00181026,0.765196,0.0807174,0.770343,0,0
233,0.197902,-2.51868,-4.05492,3.8022,929.099,78.1479,-52.8881,922.229,659.292,0,0,0.00120473,0.0001817,0.000399463,0.749832,0.0818195,0.755196,0,0
234,0.207553,-2.5187,-4.03999,3.81998,936.294,78.4759,-50.0881,930.344,671.953,0,0,0.00120473,0.0001817,0.00211914,0.742415,0.083419,0.748002,0,0
235,0.217203,-2.51871,-4.02505,3.83776,943.741,80.8963,-52.2354,937.481,677.507,0,0,0.00120473,0.0001817,0.00342114,0.741772,0.0854424,0.747586,0,0
236,0.226854,-2.51873,-4.01012,3.85554,950.647,82.4633,-53.7383,944.112,676.441,0,0,0.00120473,0.0001817,0.00487623,0.740026,0.0871348,0.746039,0,0
237,0.236505,-2.51875,-3.99518,3.87332,956.866,82.9452,-54.4219,950.098,666.959,0,0,0.00120473,0.0001817,0.00652599,0.736875,0.088406,0.743052,0,0
238,0.246156,-2.51876,-3.98025,3.8911,963.085,83.427,-55.1055,956.084,657.476,0,0,0.00120473,0.0001817,0.00817575,0.733725,0.0896772,0.740065,0,0
239,0.255807,-2.51878,-3.96532,3.90889,969.195,83.8953,-55.7393,961.964,648.095,0,0,0.00120473,0.0001817,0.00983189,0.73062,0.0909474,0.737123,0,0
240,0.265457,-2.51879,-3.95038,3.92667,961.808,82.6858,-50.2211,954.623,651.273,0,0,0.00120473,0.0001817,0.0122779,0.733073,0.0920896,0.739724,0,0
241,0.275108,-2.51881,-3.93545,3.94445,954.421,81.4763,-44.703,947.283,654.452,0,0,0.00120473,0.0001817,0.0147239,0.735526,0.0932317,0.742325,0,0
242,0.279019,-2.51882,-3.92392,3.95662,947.357,79.5979,-40.6898,940.313,655.894,0,0,0.00120473,0.0001817,0.0163419,0.73642,0.0933118,0.743255,0,0
243,0.282931,-2.51883,-3.9124,3.96879,940.293,77.7196,-36.6767,933.344,657.337,0,0,0.00120473,0.0001817,0.0179599,0.737315,0.0933919,0.744184,0,0
244,0.286842,-2.51884,-3.90088,3.98096,933.228,75.8412,-32.6635,926.374,658.779,0,0,0.00120473,0.0001817,0.019578,0.738209,0.0934719,0.745114,0,0
245,0.290753,-2.51886,-3.88935,3.99313,926.164,73.9629,-28.6504,919.405,660.222,0,0,0.00120473,0.0001817,0.0211959,0.739103,0.093552,0.746044,0,0
246,0.294665,-2.51887,-3.87783,4.00529,919.1,72.0845,-24.6372,912.435,661.665,0,0,0.00120473,0.0001817,0.0228139,0.739998,0.0936321,0.746974,0,0
247,0.298576,-2.51888,-3.86631,4.01746,912.036,70.2062,-20.6241,905.466,663.107,0,0,0.00120473,0.0001817,0.024432,0.740892,0.0937122,0.747904,0,0
248,0.302487,-2.51889,-3.85478,4.02963,904.973,68.3278,-16.6109,898.497,664.55,0,0,0.00120473,0.0001817,0.02605,0.741787,0.0937923,0.748834,0,0
249,0.306398,-2.5189,-3.84326,4.0418,897.903,66.1368,-12.7345,891.543,665.366,0,0,0.00120473,0.0001817,0.027639,0.742058,0.0937853,0.749136,0,0
250,0.31031,-2.51891,-3.83174,4.05397,890.832,63.8474,-8.90105,884.595,665.985,0,0,0.00120473,0.0001817,0.0292188,0.742134,0.093751,0.749242,0,0
251,0.314221,-2.51892,-3.82021,4.06614,884.153,61.7349,-5.02644,878.026,666.663,0,0,0.00120473,0.0001817,0.03077,0.742372,0.093912,0.749559,0,0
252,0.318132,-2.51893,-3.80869,4.07831,879.145,60.3763,-0.976302,873.066,667.595,0,0,0.00120473,0.0001817,0.0321992,0.743301,0.094905,0.750774,0,0
253,0.322044,-2.51894,-3.79716,4.09048,874.137,59.0176,3.07391,868.105,668.526,0,0,0.00120473,0.0001817,0.0336285,0.744231,0.0958981,0.75199,0,0
254,0.325955,-2.51895,-3.78564,4.10265,869.128,57.6588,7.12416,863.144,669.457,0,0,0.00120473,0.0001817,0.0350577,0.74516,0.0968911,0.753205,0,0
255,0.329866,-2.51897,-3.77412,4.11482,864.343,55.9819,11.4192,858.476,670.352,0,0,0.00120473,0.0001817,0.0364093,0.744796,0.0971847,0.753005,0,0
256,0.333777,-2.51898,-3.76259,4.12699,859.632,54.1984,15.7963,853.906,671.233,0,0,0.00120473,0.0001817,0.0377349,0.744,0.0972441,0.752332,0,0
257,0.337689,-2.51899,-3.75107,4.13916,854.921,52.4149,20.1734,849.336,672.115,0,0,0.00120473,0.0001817,0.0390604,0.743204,0.0973035,0.751659,0,0
258,0.3416,-2.519,-3.73955,4.15133,850.211,50.6315,24.5503,844.766,672.996,0,0,0.00120473,0.0001817,0.040386,0.742407,0.0973629,0.750986,0,0
259,0.345511,-2.51901,-3.72802,4.1635,845.499,48.8479,28.9274,840.194,673.878,0,0,0.00120473,0.0001817,0.0417116,0.741611,0.0974224,0.750313,0,0
260,0.349423,-2.51902,-3.7165,4.17567,840.789,47.0644,33.3044,835.624,674.759,0,0,0.00120473,0.0001817,0.0430371,0.740815,0.0974818,0.749639,0,0
261,0.353334,-2.51903,-3.70497,4.18784,836.078,45.2809,37.6815,831.054,675.641,0,0,0.00120473,0.0001817,0.0443627,0.740018,0.0975412,0.748966,0,0
262,0.340654,-2.51903,-3.69546,4.20369,818.9,39.0821,39.6801,814.208,674.443,0,0,0.00120473,0.0001817,0.0450797,0.738723,0.0928377,0.746909,0,0
263,0.327974,-2.51904,-3.68595,4.21954,801.722,32.8833,41.6788,797.364,673.244,0,0,0.00120473,0.0001817,0.0457968,0.737428,0.0881341,0.744852,0,0
264,0.315294,-2.51904,-3.67644,4.23539,784.543,26.6845,43.6774,780.518,672.045,0,0,0.00120473,0.0001817,0.0465138,0.736133,0.0834305,0.742795,0,0
265,0.302614,-2.51904,-3.66692,4.25124,767.608,20.4761,45.6896,763.878,671.019,0,0,0.00120473,0.0001817,0.0472223,0.73173,0.0795355,0.737837,0,0
266,0.289934,-2.51904,-3.65741,4.26709,754.88,14.6688,47.6909,751.458,667.733,0,0,0.00120473,0.0001817,0.0474505,0.7284,0.0762734,0.734213,0,0
267,0.277254,-2.51904,-3.6479,4.28295,742.596,8.91099,49.6879,739.491,664.142,0,0,0.00120473,0.0001817,0.0476238,0.725889,0.0729064,0.731391,0,0
268,0.264574,-2.51905,-3.63839,4.2988,730.311,3.15319,51.6849,727.524,660.551,0,0,0.00120473,0.0001817,0.0477971,0.723378,0.0695394,0.72857,0,0
269,0.251894,-2.51905,-3.62887,4.31465,718.736,-2.40597,53.4055,716.249,656.191,0,0,0.00120473,0.0001817,0.0480457,0.722475,0.0664118,0.727371,0,0
270,0.239214,-2.51905,-3.61936,4.3305,716.563,-3.59286,53.4008,714.069,645.471,0,0,0.00120473,0.0001817,0.0455911,0.72026,0.0636491,0.724904,0,0
271,0.226534,-2.51905,-3.60985,4.34635,716.489,-4.54912,52.8633,713.98,634.181,0,0,0.00120473,0.0001817,0.0431116,0.716538,0.060776,0.720942,0,0
272,0.213854,-2.51905,-3.60034,4.3622,716.472,-5.50046,52.3105,713.949,622.875,0,0,0.00120473,0.0001817,0.0406333,0.712781,0.0579006,0.716946,0,0
273,0.201174,-2.51906,-3.59082,4.37805,716.455,-6.45179,51.7576,713.917,611.57,0,0,0.00120473,0.0001817,0.038155,0.709025,0.0550253,0.71295,0,0
274,0.188494,-2.51906,-3.58131,4.39391,716.439,-7.40313,51.2047,713.886,600.264,0,0,0.00120473,0.0001817,0.0356768,0.705269,0.0521499,0.708954,0,0
275,0.175814,-2.51906,-3.5718,4.40976,716.422,-8.35446,50.6518,713.854,588.958,0,0,0.00120473,0.0001817,0.0331985,0.701512,0.0492746,0.704958,0,0
276,0.163134,-2.51906,-3.56229,4.42561,716.405,-9.3058,50.0989,713.822,577.652,0,0,0.00120473,0.0001817,0.0307202,0.697755,0.0463992,0.700962,0,0
277,0.150454,-2.51906,-3.55277,4.44146,716.388,-10.2571,49.546,713.791,566.347,0,0,0.00120473,0.0001817,0.0282419,0.693999,0.0435239,0.696966,0,0
278,0.137774,-2.51907,-3.54326,4.45731,716.371,-11.2085,48.9931,713.759,555.041,0,0,0.00120473,0.0001817,0.0257636,0.690242,0.0406485,0.692969,0,0
279,0.125094,-2.51907,-3.53375,4.47316,716.354,-12.1598,48.4401,713.727,543.735,0,0,0.00120473,0.0001817,0.0232853,0.686486,0.0377731,0.688973,0,0
280,0.112414,-2.51907,-3.52423,4.48902,716.338,-13.1111,47.8873,713.696,532.429,0,0,0.00120473,0.0001817,0.020807,0.682729,0.0348978,0.684977,0,0
281,0.0997337,-2.51907,-3.51472,4.50487,716.321,-14.0625,47.3344,713.664,521.123,0,0,0.00120473,0.0001817,0.0183287,0.678973,0.0320224,0.680981,0,0
282,0.0850954,-2.51906,-3.51949,4.52026,716.597,-16.0812,43.557,714.033,515.563,0,0,0.00120473,0.0001817,0.0163952,0.674061,0.0291005,0.675808,0,0
283,0.0704572,-2.51905,-3.52426,4.53566,716.875,-18.0999,39.7797,714.403,510.002,0,0,0.00120473,0.0001817,0.0144616,0.669149,0.0261785,0.670635,0,0
284,0.0558189,-2.51904,-3.52903,4.55105,717.151,-20.1186,36.0023,714.772,504.441,0,0,0.00120473,0.0001817,0.012528,0.664237,0.0232565,0.665462,0,0
285,0.0411807,-2.51903,-3.5338,4.56645,717.428,-22.1373,32.225,715.141,498.881,0,0,0.00120473,0.0001817,0.0105944,0.659325,0.0203345,0.660289,0,0
286,0.0265424,-2.51902,-3.53857,4.58185,717.705,-24.156,28.4476,715.51,493.32,0,0,0.00120473,0.0001817,0.00866087,0.654413,0.0174126,0.655116,0,0
287,0.0119042,-2.51901,-3.54334,4.59724,717.675,-25.9801,24.9122,715.549,488.437,0,0,0.00120473,0.0001817,0.00676601,0.650559,0.0143143,0.651074,0,0
288,-0.00273405,-2.519,-3.54811,4.61264,716.294,-26.9459,22.4431,714.133,486.544,0,0,0.00120473,0.0001817,0.00504182,0.651372,0.0104389,0.652021,0,0
289,-0.0173723,-2.51899,-3.55288,4.62803,714.914,-27.9117,19.974,712.716,484.652,0,0,0.00120473,0.0001817,0.00331762,0.652184,0.00656346,0.652968,0,0
290,-0.0320105,-2.51898,-3.55765,4.64343,713.533,-28.8775,17.505,711.3,482.759,0,0,0.00120473,0.0001817,0.00159344,0.652997,0.00268805,0.653915,0,0
291,-0.0466488,-2.51897,-3.56242,4.65882,712.152,-29.8433,15.0359,709.883,480.866,0,0,0.00120473,0.0001817,-0.000130754,0.65381,-0.00118738,0.654862,0,0
292,-0.061287,-2.51896,-3.56719,4.67422,710.771,-30.8091,12.5668,708.466,478.974,0,0,0.00120473,0.0001817,-0.00185494,0.654622,-0.00506282,0.655809,0,0
293,-0.0759253,-2.51895,-3.57196,4.68962,709.391,-31.7749,10.0978,707.05,477.081,0,0,0.00120473,0.0001817,-0.00357912,0.655435,-0.00893823,0.656756,0,0
294,-0.0905635,-2.51894,-3.57673,4.70501,708.01,-32.7407,7.62871,705.633,475.188,0,0,0.00120473,0.0001817,-0.00530331,0.656247,-0.0128137,0.657703,0,0
295,-0.105202,-2.51893,-3.5815,4.72041,706.629,-33.7065,5.15963,704.216,473.295,0,0,0.00120473,0.0001817,-0.00702751,0.65706,-0.0166891,0.65865,0,0
296,-0.11984,-2.51892,-3.58627,4.7358,705.249,-34.6723,2.69062,702.8,471.403,0,0,0.00120473,0.0001817,-0.00875169,0.657872,-0.0205645,0.659597,0,0
297,-0.134478,-2.51891,-3.59104,4.7512,703.868,-35.6381,0.22154,701.383,469.51,0,0,0.00120473,0.0001817,-0.0104759,0.658685,-0.0244399,0.660543,0,0
298,-0.149116,-2.5189,-3.5958,4.76659,702.487,-36.6039,-2.24754,699.966,467.617,0,0,0.00120473,0.0001817,-0.0122001,0.659497,-0.0283154,0.66149,0,0
299,-0.163755,-2.51889,-3.60057,4.78199,701.106,-37.5697,-4.71663,698.55,465.724,0,0,0.00120473,0.0001817,-0.0139243,0.66031,-0.0321908,0.662437,0,0
300,-0.178393,-2.51888,-3.60534,4.79739,699.725,-38.5355,-7.18563,697.133,463.832,0,0,0.00120473,0.0001817,-0.0156485,0.661122,-0.0360662,0.663384,0,0
301,-0.193031,-2.51887,-3.61011,4.81278,698.344,-39.5013,-9.65471,695.717,461.939,0,0,0.00120473,0.0001817,-0.0173727,0.661935,-0.0399417,0.664331,0,0
