Analysis: Scenario 1,,,,,,,,,,,,,,,,,,,,,,,
Length Units,centimeter,,,,,,,,,,,,,,,,,,,,,,
0, x, y, z, x-axis value,(1) Velocity Magnitude(cm/s),(2) Vx-Velocity(cm/s),(3) Vy-Velocity(cm/s),(4) Vz-Velocity(cm/s),(5) Static Pressure(dyne/cm2),(6) Temperature(Celsius),(7) Scalar variable(),(8) Density(g/cm3),(9) Viscosity(poise),(10) Shear Stress XY (Tau-XY)(dyne/cm2),(11) Shear Stress YZ (Tau-YZ)(dyne/cm2),(12) Shear Stress ZX (Tau-ZX)(dyne/cm2),(13) Shear Stress (Tau) Magnitude(dyne/cm2),(14) Wall Film Coefficients(W/cm2/K),(15) Wall Heat Flux(W/cm2),(16) Absolute Pressure(dyne/cm2),(17) Total Pressure(dyne/cm2),(18) Total Temperature(Celsius),(19) Mach Number()
455,-0.0816501,-2.5068,-3.52611,3.37126,991.64,-9.52534,67.7909,989.111,582.613,0,0,0.00120473,0.0001817,-0.0311693,1.52877,-0.0771992,1.53227,0,0,1.01E+06,1.01E+06,0.0544909,0.0299303
456,-0.0839644,-2.5068,-3.52109,3.37679,988.692,-10.9857,65.4355,986.252,597.136,0,0,0.00120473,0.0001817,-0.025815,1.50315,-0.0746346,1.50686,0,0,1.01E+06,1.01E+06,0.0553712,0.0298413
457,-0.0862786,-2.5068,-3.51607,3.38232,987.299,-12.3097,63.0731,984.841,609.55,0,0,0.00120473,0.0001817,-0.0199534,1.47189,-0.0711982,1.47582,0,0,1.01E+06,1.01E+06,0.0567015,0.0297993
458,-0.0885929,-2.5068,-3.51106,3.38784,987.383,-13.5045,60.7042,984.803,619.962,0,0,0.00120473,0.0001817,-0.0136107,1.43528,-0.066935,1.43944,0,0,1.01E+06,1.01E+06,0.0584587,0.0298018
459,-0.0909072,-2.5068,-3.50604,3.39337,987.466,-14.6992,58.3353,984.765,630.373,0,0,0.00120473,0.0001817,-0.00726795,1.39868,-0.0626718,1.40306,0,0,1.01E+06,1.01E+06,0.0602159,0.0298043
460,-0.0932214,-2.5068,-3.50102,3.39889,987.549,-15.8939,55.9664,984.727,640.785,0,0,0.00120473,0.0001817,-0.000925026,1.36207,-0.0584084,1.36668,0,0,1.01E+06,1.01E+06,0.0619732,0.0298068
461,-0.0955357,-2.5068,-3.496,3.40442,987.632,-17.0887,53.5975,984.69,651.196,0,0,0.00120473,0.0001817,0.00541769,1.32547,-0.0541452,1.3303,0,0,1.01E+06,1.01E+06,0.0637304,0.0298093
462,-0.0914,-2.5068,-3.52288,3.43161,998.31,-13.3676,64.3844,995.438,590.74,0,0,0.00120473,0.0001817,-0.0213132,1.47928,-0.0783349,1.48355,0,0,1.01E+06,1.01E+06,0.0578777,0.0301316
463,-0.0872644,-2.5068,-3.54975,3.4588,1006.89,-9.90315,68.665,1004.39,548.306,0,0,0.00120473,0.0001817,-0.0422303,1.59251,-0.0906602,1.596,0,0,1.01E+06,1.01E+06,0.0535237,0.0303905
464,-0.0831288,-2.5068,-3.57662,3.48599,1021.26,-7.86736,59.3949,1019.23,532.575,0,0,0.00120473,0.0001817,-0.0454208,1.59165,-0.081553,1.59448,0,0,1.01E+06,1.01E+06,0.0544401,0.0308244
465,-0.0789931,-2.5068,-3.6035,3.51318,1053.63,-7.03914,51.2025,1051.92,514.68,0,0,0.00120473,0.0001817,-0.0432345,1.57297,-0.0730491,1.57546,0,0,1.01E+06,1.01E+06,0.0573755,0.0318012
466,-0.0748575,-2.5068,-3.63037,3.54036,1085.55,-6.26432,42.8858,1084.15,496.748,0,0,0.00120473,0.0001817,-0.0408857,1.55181,-0.064081,1.55399,0,0,1.01E+06,1.01E+06,0.0604326,0.0327646
467,-0.0707219,-2.5068,-3.65724,3.56755,1113.54,-5.96025,33.473,1112.44,478.491,0,0,0.00120473,0.0001817,-0.0371037,1.50886,-0.0510192,1.51093,0,0,1.01E+06,1.01E+06,0.0645638,0.0336095
468,-0.0665862,-2.5068,-3.68411,3.59474,1141.53,-5.65618,24.0602,1140.73,460.234,0,0,0.00120473,0.0001817,-0.0333217,1.46591,-0.0379575,1.46787,0,0,1.01E+06,1.01E+06,0.0686951,0.0344544
469,-0.0624506,-2.5068,-3.71099,3.62193,1159.23,-2.25157,19.1517,1154.01,430.968,0,0,0.00120473,0.0001817,-0.0331578,1.43654,-0.0285666,1.43839,0,0,1.01E+06,1.01E+06,0.0712911,0.0349884
470,-0.058315,-2.5068,-3.73786,3.64912,1194.28,-3.65009,10.8453,1186.7,396.362,0,0,0.00120473,0.0001817,-0.029289,1.44753,-0.0168583,1.44945,0,0,1.01E+06,1.01E+06,0.0789258,0.0360463
471,-0.0541793,-2.5068,-3.76473,3.67631,1229.5,-5.10041,2.48053,1219.62,361.834,0,0,0.00120473,0.0001817,-0.0253688,1.45857,-0.0051047,1.46057,0,0,1.01E+06,1.01E+06,0.0865987,0.0371096
472,-0.0500437,-2.5068,-3.79161,3.7035,1264.73,-6.55071,-5.88413,1252.55,327.307,0,0,0.00120473,0.0001817,-0.0214485,1.46962,0.0066488,1.4717,0,0,1.01E+06,1.01E+06,0.0942715,0.0381729
473,-0.0459081,-2.5068,-3.81848,3.73069,1299.96,-8.00103,-14.2489,1285.47,292.779,0,0,0.00120473,0.0001817,-0.0175283,1.48067,0.0184024,1.48283,0,0,1.01E+06,1.01E+06,0.101944,0.0392361
474,-0.0417724,-2.5068,-3.84535,3.75788,1335.19,-9.45133,-22.6135,1318.39,258.251,0,0,0.00120473,0.0001817,-0.0136081,1.49171,0.0301559,1.49395,0,0,1.01E+06,1.01E+06,0.109617,0.0402994
475,-0.0376368,-2.5068,-3.87223,3.78507,1307.93,-11.701,-19.5108,1306.95,207.109,0,0,0.00120473,0.0001817,-0.0244685,1.56747,0.0113154,1.56818,0,0,1.01E+06,1.01E+06,0.101591,0.0394767
476,-0.0335011,-2.5068,-3.8991,3.81226,1244.81,-15.2503,-25.0744,1243.88,171.241,0,0,0.00120473,0.0001817,-0.0231671,1.61351,0.0100213,1.61397,0,0,1.01E+06,1.01E+06,0.0979243,0.0375717
477,-0.0293655,-2.5068,-3.92597,3.83945,1199.46,-18.7594,-29.7389,1198.41,135.443,0,0,0.00120473,0.0001817,-0.0192837,1.59607,0.00974729,1.59634,0,0,1.01E+06,1.01E+06,0.0983132,0.0362027
478,-0.0252299,-2.5068,-3.95284,3.86664,1193.88,-18.2449,-30.437,1192.59,101.168,0,0,0.00120473,0.0001817,-0.015616,1.48891,0.0126606,1.48924,0,0,1.01E+06,1.01E+06,0.104056,0.0360343
479,-0.0210942,-2.5068,-3.97972,3.89383,1184.07,-19.845,-31.1691,1182.16,65.7819,0,0,0.00120473,0.0001817,-0.00937112,1.39564,0.0109474,1.39616,0,0,1.01E+06,1.01E+06,0.10925,0.0357382
480,-0.0169586,-2.5068,-4.00659,3.92102,1174.26,-21.445,-31.9012,1171.72,30.3959,0,0,0.00120473,0.0001817,-0.00312624,1.30236,0.00923411,1.30309,0,0,1.01E+06,1.01E+06,0.114443,0.0354421
481,-0.012823,-2.5068,-4.03346,3.94821,1164.45,-23.045,-32.6332,1161.28,-4.99038,0,0,0.00120473,0.0001817,0.00311866,1.20909,0.00752088,1.21002,0,0,1.01E+06,1.01E+06,0.119637,0.035146
482,-0.0132321,-2.5068,-4.02601,3.95567,1166.89,-22.8659,-32.3383,1163.83,4.83313,0,0,0.00120473,0.0001817,0.00209452,1.23584,0.00739685,1.23673,0,0,1.01E+06,1.01E+06,0.118158,0.0352198
483,-0.0136413,-2.5068,-4.01856,3.96313,1169.34,-22.6867,-32.0435,1166.37,14.656,0,0,0.00120473,0.0001817,0.00107042,1.26258,0.00727285,1.26344,0,0,1.01E+06,1.01E+06,0.116679,0.0352936
484,-0.0140504,-2.5068,-4.01111,3.97059,1171.78,-22.5076,-31.7486,1168.92,24.4795,0,0,0.00120473,0.0001817,4.63E-05,1.28933,0.00714882,1.29016,0,0,1.01E+06,1.01E+06,0.115201,0.0353674
485,-0.0144596,-2.5068,-4.00366,3.97805,1174.22,-22.3284,-31.4537,1171.47,34.3024,0,0,0.00120473,0.0001817,-0.000977825,1.31607,0.00702482,1.31687,0,0,1.01E+06,1.01E+06,0.113722,0.0354412
486,-0.0148687,-2.5068,-3.99621,3.98551,1176.67,-22.1493,-31.1588,1174.02,44.1256,0,0,0.00120473,0.0001817,-0.00200194,1.34282,0.00690081,1.34358,0,0,1.01E+06,1.01E+06,0.112243,0.0355149
487,-0.0152779,-2.5068,-3.98876,3.99297,1179.11,-21.9701,-30.8639,1176.56,53.9488,0,0,0.00120473,0.0001817,-0.00302607,1.36956,0.00677679,1.37029,0,0,1.01E+06,1.01E+06,0.110764,0.0355887
488,-0.015687,-2.5068,-3.98131,4.00043,1181.56,-21.791,-30.5691,1179.11,63.772,0,0,0.00120473,0.0001817,-0.00405018,1.39631,0.00665278,1.397,0,0,1.01E+06,1.01E+06,0.109285,0.0356625
489,-0.0160962,-2.5068,-3.97386,4.00789,1184,-21.6118,-30.2742,1181.66,73.5952,0,0,0.00120473,0.0001817,-0.00507431,1.42306,0.00652876,1.42371,0,0,1.01E+06,1.01E+06,0.107806,0.0357363
490,-0.0165053,-2.5068,-3.96641,4.01536,1186.45,-21.4327,-29.9793,1184.2,83.4184,0,0,0.00120473,0.0001817,-0.00609843,1.4498,0.00640475,1.45043,0,0,1.01E+06,1.01E+06,0.106327,0.0358101
491,-0.0169145,-2.5068,-3.95896,4.02282,1188.89,-21.2535,-29.6844,1186.75,93.2416,0,0,0.00120473,0.0001817,-0.00712255,1.47655,0.00628073,1.47714,0,0,1.01E+06,1.01E+06,0.104848,0.0358839
492,-0.0173236,-2.5068,-3.95151,4.03028,1191.34,-21.0744,-29.3895,1189.3,103.065,0,0,0.00120473,0.0001817,-0.00814669,1.5033,0.00615671,1.50385,0,0,1.01E+06,1.01E+06,0.103369,0.0359577
493,-0.0177328,-2.5068,-3.94406,4.03774,1193.78,-20.8952,-29.0946,1191.85,112.888,0,0,0.00120473,0.0001817,-0.00917081,1.53004,0.00603269,1.53056,0,0,1.01E+06,1.01E+06,0.10189,0.0360314
494,-0.018142,-2.5068,-3.93662,4.0452,1196.23,-20.7161,-28.7998,1194.39,122.712,0,0,0.00120473,0.0001817,-0.0101949,1.55679,0.00590868,1.55728,0,0,1.01E+06,1.01E+06,0.100411,0.0361052
495,-0.0185511,-2.5068,-3.92917,4.05266,1198.67,-20.5369,-28.5049,1196.94,132.535,0,0,0.00120473,0.0001817,-0.011219,1.58353,0.00578466,1.58399,0,0,1.01E+06,1.01E+06,0.0989326,0.036179
496,-0.0189603,-2.5068,-3.92172,4.06012,1201.12,-20.3578,-28.21,1199.49,142.358,0,0,0.00120473,0.0001817,-0.0122432,1.61028,0.00566065,1.6107,0,0,1.01E+06,1.01E+06,0.0974537,0.0362528
497,-0.0193694,-2.5068,-3.91427,4.06758,1216.95,-19.9346,-27.3651,1211.58,152.589,0,0,0.00120473,0.0001817,-0.014081,1.60952,0.00507934,1.60997,0,0,1.01E+06,1.01E+06,0.0979909,0.0367307
498,-0.0197786,-2.5068,-3.90682,4.07504,1241.73,-18.9183,-25.9193,1232.6,163.096,0,0,0.00120473,0.0001817,-0.0154949,1.58146,0.005574,1.58196,0,0,1.01E+06,1.01E+06,0.100203,0.0374788
499,-0.0201877,-2.5068,-3.89937,4.08251,1257.47,-17.4768,-24.5253,1250.67,173.33,0,0,0.00120473,0.0001817,-0.0150298,1.55975,0.00827452,1.56023,0,0,1.01E+06,1.01E+06,0.101502,0.0379539
500,-0.0205969,-2.5068,-3.89192,4.08997,1273.21,-16.0354,-23.1312,1268.74,183.565,0,0,0.00120473,0.0001817,-0.0145648,1.53804,0.010975,1.5385,0,0,1.01E+06,1.01E+06,0.102801,0.0384289
501,-0.021006,-2.5068,-3.88447,4.09743,1288.95,-14.594,-21.7372,1286.81,193.8,0,0,0.00120473,0.0001817,-0.0140998,1.51633,0.0136756,1.51677,0,0,1.01E+06,1.01E+06,0.104099,0.038904
502,-0.0130892,-2.5068,-3.88849,4.10631,1298.58,-19.0627,-21.3799,1280.61,189.041,0,0,0.00120473,0.0001817,-0.0112045,1.5214,0.00102701,1.52225,0,0,1.01E+06,1.01E+06,0.105154,0.0391945
503,-0.00517242,-2.5068,-3.89251,4.11519,1304.55,-23.3595,-21.0436,1273.22,184.172,0,0,0.00120473,0.0001817,-0.00754997,1.52904,-0.0107302,1.53026,0,0,1.01E+06,1.01E+06,0.105839,0.0393747
504,0.00274439,-2.5068,-3.89654,4.12407,1285.6,-26.4852,-20.8498,1257.7,178.554,0,0,0.00120473,0.0001817,0.00128083,1.55419,-0.0164105,1.55559,0,0,1.01E+06,1.01E+06,0.104007,0.0388027
505,0.0106612,-2.5068,-3.90056,4.13295,1266.64,-29.6109,-20.6561,1242.19,172.936,0,0,0.00120473,0.0001817,0.0101116,1.57933,-0.0220907,1.58092,0,0,1.01E+06,1.01E+06,0.102175,0.0382306
506,0.018578,-2.5068,-3.90459,4.14183,1242.33,-30.3818,-21.4855,1223.16,166.21,0,0,0.00120473,0.0001817,0.0171387,1.61159,-0.0246351,1.61323,0,0,1.01E+06,1.01E+06,0.0995023,0.0374967
507,0.0264948,-2.5068,-3.90861,4.15071,1214.88,-29.7746,-22.9135,1202.08,158.834,0,0,0.00120473,0.0001817,0.0231101,1.64801,-0.0253444,1.64962,0,0,1.01E+06,1.01E+06,0.0963374,0.0366681
508,0.0344116,-2.5068,-3.91264,4.15959,1187.42,-29.1675,-24.3416,1181,151.459,0,0,0.00120473,0.0001817,0.0290816,1.68443,-0.0260538,1.68602,0,0,1.01E+06,1.01E+06,0.0931723,0.0358395
509,0.0423284,-2.5068,-3.91666,4.16848,1177.26,-28.1332,-25.5018,1172.05,144.604,0,0,0.00120473,0.0001817,0.0332314,1.69347,-0.0261467,1.69512,0,0,1.01E+06,1.01E+06,0.0926995,0.0355329
510,0.0502452,-2.5068,-3.92069,4.17736,1171.67,-26.9863,-26.5914,1166.3,137.886,0,0,0.00120473,0.0001817,0.0369012,1.69529,-0.0260771,1.69703,0,0,1.01E+06,1.01E+06,0.0929364,0.0353639
511,0.058162,-2.5068,-3.92471,4.18624,1166.07,-25.8394,-27.681,1160.56,131.169,0,0,0.00120473,0.0001817,0.0405709,1.69711,-0.0260076,1.69894,0,0,1.01E+06,1.01E+06,0.0931733,0.035195
512,0.0660788,-2.5068,-3.92873,4.19512,1160.47,-24.6925,-28.7706,1154.81,124.451,0,0,0.00120473,0.0001817,0.0442406,1.69893,-0.025938,1.70086,0,0,1.01E+06,1.01E+06,0.0934102,0.035026
513,0.0739956,-2.5068,-3.93276,4.204,1154.87,-23.5456,-29.8601,1149.06,117.734,0,0,0.00120473,0.0001817,0.0479103,1.70075,-0.0258685,1.70277,0,0,1.01E+06,1.01E+06,0.093647,0.0348571
514,0.0819124,-2.5068,-3.93678,4.21288,1149.28,-22.3987,-30.9497,1143.31,111.016,0,0,0.00120473,0.0001817,0.0515801,1.70257,-0.0257989,1.70468,0,0,1.01E+06,1.01E+06,0.0938839,0.0346881
515,0.0898292,-2.5068,-3.94081,4.22176,1143.68,-21.2518,-32.0393,1137.56,104.299,0,0,0.00120473,0.0001817,0.0552498,1.70439,-0.0257294,1.70659,0,0,1.01E+06,1.01E+06,0.0941208,0.0345192
516,0.097746,-2.5068,-3.94483,4.23064,1138.08,-20.1048,-33.1289,1131.81,97.5812,0,0,0.00120473,0.0001817,0.0589195,1.70622,-0.0256598,1.7085,0,0,1.01E+06,1.01E+06,0.0943576,0.0343502
517,0.105663,-2.5068,-3.94886,4.23952,1132.48,-18.958,-34.2185,1126.06,90.8636,0,0,0.00120473,0.0001817,0.0625892,1.70804,-0.0255903,1.71041,0,0,1.01E+06,1.01E+06,0.0945945,0.0341813
518,0.11358,-2.5068,-3.95288,4.2484,1126.89,-17.8111,-35.308,1120.32,84.146,0,0,0.00120473,0.0001817,0.066259,1.70986,-0.0255207,1.71232,0,0,1.01E+06,1.01E+06,0.0948314,0.0340123
519,0.121496,-2.5068,-3.95691,4.25729,1120.96,-16.9936,-36.0108,1113.92,77.5344,0,0,0.00120473,0.0001817,0.0700515,1.70813,-0.026008,1.71078,0,0,1.01E+06,1.01E+06,0.0952315,0.0338336
520,0.129413,-2.5068,-3.96093,4.26617,1112.08,-19.1768,-33.1905,1101.66,71.8888,0,0,0.00120473,0.0001817,0.0749626,1.67407,-0.0315672,1.67776,0,0,1.01E+06,1.01E+06,0.097117,0.0335655
521,0.13733,-2.5068,-3.96495,4.27505,1103.2,-21.36,-30.3703,1089.4,66.2429,0,0,0.00120473,0.0001817,0.0798738,1.64001,-0.0371265,1.64473,0,0,1.01E+06,1.01E+06,0.0990025,0.0332974
522,0.132188,-2.5068,-3.96105,4.2815,1109.58,-19.6552,-32.182,1098.09,71.5068,0,0,0.00120473,0.0001817,0.0765262,1.66484,-0.0335017,1.66886,0,0,1.01E+06,1.01E+06,0.0974813,0.03349
523,0.127045,-2.5068,-3.95714,4.28796,1115.96,-17.9504,-33.9936,1106.78,76.771,0,0,0.00120473,0.0001817,0.0731785,1.68968,-0.029877,1.69298,0,0,1.01E+06,1.01E+06,0.0959601,0.0336826
524,0.121903,-2.5068,-3.95324,4.29442,1122.34,-16.2456,-35.8053,1115.47,82.0348,0,0,0.00120473,0.0001817,0.0698308,1.71451,-0.0262523,1.71711,0,0,1.01E+06,1.01E+06,0.0944389,0.0338752
525,0.11676,-2.5068,-3.94933,4.30088,1126.82,-16.4723,-35.3492,1120.38,87.9203,0,0,0.00120473,0.0001817,0.0672032,1.71853,-0.0258924,1.72097,0,0,1.01E+06,1.01E+06,0.093874,0.0340103
526,0.111618,-2.5068,-3.94543,4.30734,1131,-16.9979,-34.5423,1124.71,93.902,0,0,0.00120473,0.0001817,0.064687,1.71933,-0.0260374,1.7217,0,0,1.01E+06,1.01E+06,0.093457,0.0341365
527,0.106475,-2.5068,-3.94152,4.31379,1135.18,-17.5234,-33.7354,1129.03,99.8836,0,0,0.00120473,0.0001817,0.0621708,1.72013,-0.0261825,1.72243,0,0,1.01E+06,1.01E+06,0.09304,0.0342628
528,0.101333,-2.5068,-3.93761,4.32025,1139.36,-18.0488,-32.9285,1133.36,105.866,0,0,0.00120473,0.0001817,0.0596546,1.72093,-0.0263276,1.72315,0,0,1.01E+06,1.01E+06,0.0926229,0.034389
529,0.0961902,-2.5068,-3.93371,4.32671,1143.55,-18.5744,-32.1216,1137.69,111.847,0,0,0.00120473,0.0001817,0.0571383,1.72173,-0.0264727,1.72388,0,0,1.01E+06,1.01E+06,0.0922059,0.0345152
530,0.0910477,-2.5068,-3.9298,4.33317,1147.73,-19.0999,-31.3147,1142.02,117.829,0,0,0.00120473,0.0001817,0.0546221,1.72254,-0.0266177,1.72461,0,0,1.01E+06,1.01E+06,0.0917889,0.0346414
531,0.0859052,-2.5068,-3.9259,4.33962,1151.91,-19.6253,-30.5078,1146.34,123.811,0,0,0.00120473,0.0001817,0.0521059,1.72334,-0.0267628,1.72534,0,0,1.01E+06,1.01E+06,0.0913718,0.0347676
532,0.0807627,-2.5068,-3.92199,4.34608,1156.09,-20.1508,-29.7009,1150.67,129.793,0,0,0.00120473,0.0001817,0.0495897,1.72414,-0.0269079,1.72607,0,0,1.01E+06,1.01E+06,0.0909548,0.0348938
533,0.0756203,-2.5068,-3.91808,4.35254,1160.27,-20.6764,-28.8941,1155,135.774,0,0,0.00120473,0.0001817,0.0470734,1.72494,-0.027053,1.7268,0,0,1.01E+06,1.01E+06,0.0905378,0.03502
534,0.0704778,-2.5068,-3.91418,4.359,1164.45,-21.2019,-28.0872,1159.33,141.756,0,0,0.00120473,0.0001817,0.0445572,1.72574,-0.0271981,1.72753,0,0,1.01E+06,1.01E+06,0.0901208,0.0351463
535,0.0653353,-2.5068,-3.91027,4.36545,1168.64,-21.7274,-27.2803,1163.65,147.738,0,0,0.00120473,0.0001817,0.042041,1.72654,-0.0273431,1.72826,0,0,1.01E+06,1.01E+06,0.0897038,0.0352725
536,0.0601928,-2.5068,-3.90637,4.37191,1172.82,-22.2529,-26.4734,1167.98,153.719,0,0,0.00120473,0.0001817,0.0395248,1.72735,-0.0274882,1.72899,0,0,1.01E+06,1.01E+06,0.0892867,0.0353987
537,0.0550503,-2.5068,-3.90246,4.37837,1194.23,-22.3529,-25.3996,1184.4,160.22,0,0,0.00120473,0.0001817,0.0351941,1.70087,-0.0270193,1.70253,0,0,1.01E+06,1.01E+06,0.0915514,0.0360449
538,0.0499078,-2.5068,-3.89856,4.38483,1216.96,-22.4203,-24.3054,1201.74,166.76,0,0,0.00120473,0.0001817,0.0307243,1.67231,-0.0265033,1.67399,0,0,1.01E+06,1.01E+06,0.0940217,0.036731
539,0.0447654,-2.5068,-3.89465,4.39128,1239.69,-22.4876,-23.2112,1219.08,173.301,0,0,0.00120473,0.0001817,0.0262545,1.64375,-0.0259873,1.64545,0,0,1.01E+06,1.01E+06,0.096492,0.0374171
540,0.0396229,-2.5068,-3.89074,4.39774,1262.42,-22.555,-22.117,1236.42,179.841,0,0,0.00120473,0.0001817,0.0217847,1.61519,-0.0254714,1.61691,0,0,1.01E+06,1.01E+06,0.0989623,0.0381032
541,0.0344804,-2.5068,-3.88684,4.4042,1285.15,-22.6224,-21.0228,1253.76,186.381,0,0,0.00120473,0.0001817,0.017315,1.58663,-0.0249554,1.58837,0,0,1.01E+06,1.01E+06,0.101433,0.0387893
542,0.0458062,-2.5068,-3.88582,4.41557,1271.56,-20.0396,-22.1927,1242.72,185,0,0,0.00120473,0.0001817,0.0227598,1.61301,-0.0256806,1.61476,0,0,1.01E+06,1.01E+06,0.0990771,0.038379
543,0.0571321,-2.5068,-3.88481,4.42694,1257.97,-17.4568,-23.3625,1231.68,183.619,0,0,0.00120473,0.0001817,0.0282048,1.63939,-0.0264058,1.64115,0,0,1.01E+06,1.01E+06,0.0967216,0.0379687
544,0.0684579,-2.5068,-3.88379,4.43831,1244.37,-14.8739,-24.5324,1220.64,182.239,0,0,0.00120473,0.0001817,0.0336496,1.66577,-0.0271311,1.66754,0,0,1.01E+06,1.01E+06,0.0943661,0.0375584
545,0.0797837,-2.5068,-3.88278,4.44968,1230.78,-12.291,-25.7022,1209.6,180.858,0,0,0.00120473,0.0001817,0.0390945,1.69215,-0.0278563,1.69393,0,0,1.01E+06,1.01E+06,0.0920107,0.0371481
546,0.0911096,-2.5068,-3.88177,4.46106,1217.18,-9.70824,-26.8721,1198.56,179.477,0,0,0.00120473,0.0001817,0.0445394,1.71853,-0.0285815,1.72032,0,0,1.01E+06,1.01E+06,0.0896552,0.0367378
547,0.102435,-2.5068,-3.88075,4.47243,1203.59,-7.12537,-28.0419,1187.53,178.096,0,0,0.00120473,0.0001817,0.0499843,1.74491,-0.0293068,1.74671,0,0,1.01E+06,1.01E+06,0.0872997,0.0363275
548,0.113761,-2.5068,-3.87974,4.4838,1190,-4.54251,-29.2117,1176.49,176.716,0,0,0.00120473,0.0001817,0.0554291,1.77129,-0.030032,1.7731,0,0,1.01E+06,1.01E+06,0.0849443,0.0359172
549,0.125087,-2.5068,-3.87872,4.49517,1176.4,-1.9597,-30.3816,1165.45,175.335,0,0,0.00120473,0.0001817,0.060874,1.79767,-0.0307572,1.79949,0,0,1.01E+06,1.01E+06,0.0825887,0.0355068
550,0.136413,-2.5068,-3.87771,4.50654,1155.42,-1.5942,-29.185,1146.59,174.465,0,0,0.00120473,0.0001817,0.0676574,1.81001,-0.0351979,1.8124,0,0,1.01E+06,1.01E+06,0.0804369,0.0348737
551,0.147739,-2.5068,-3.87669,4.51791,1135.84,-3.46837,-25.1946,1125.77,174.457,0,0,0.00120473,0.0001817,0.0749209,1.79139,-0.0434467,1.79504,0,0,1.01E+06,1.01E+06,0.0800137,0.0342825
552,0.159065,-2.5068,-3.87568,4.52928,1126.34,-5.08875,-21.0537,1112.03,174.75,0,0,0.00120473,0.0001817,0.0811209,1.75686,-0.0513282,1.76182,0,0,1.01E+06,1.01E+06,0.0811572,0.0339958
553,0.17039,-2.5068,-3.87467,4.54065,1121.89,-5.48889,-18.4275,1106.01,172,0,0,0.00120473,0.0001817,0.082937,1.71631,-0.0432291,1.72281,0,0,1.01E+06,1.01E+06,0.0839436,0.0338615
554,0.181716,-2.5068,-3.87365,4.55202,1115.11,-5.04986,-17.5057,1097.83,169.671,0,0,0.00120473,0.0001817,0.0810924,1.68257,-0.0388481,1.69009,0,0,1.01E+06,1.01E+06,0.0873129,0.033657
555,0.193042,-2.5068,-3.87264,4.5634,1108.34,-4.61075,-16.584,1089.66,167.343,0,0,0.00120473,0.0001817,0.0792476,1.64883,-0.0344671,1.65737,0,0,1.01E+06,1.01E+06,0.0906821,0.0334525
556,0.204368,-2.5068,-3.87162,4.57477,1101.56,-4.17164,-15.6623,1081.48,165.014,0,0,0.00120473,0.0001817,0.0774028,1.61509,-0.0300862,1.62466,0,0,1.01E+06,1.01E+06,0.0940513,0.0332481
557,0.215694,-2.5068,-3.87061,4.58614,1094.79,-3.73261,-14.7406,1073.3,162.685,0,0,0.00120473,0.0001817,0.0755582,1.58135,-0.0257052,1.59194,0,0,1.01E+06,1.01E+06,0.0974206,0.0330436
558,0.22702,-2.5068,-3.86959,4.59751,1088.02,-3.2935,-13.8189,1065.12,160.356,0,0,0.00120473,0.0001817,0.0737134,1.54761,-0.0213243,1.55922,0,0,1.01E+06,1.01E+06,0.10079,0.0328392
559,0.238345,-2.5068,-3.86858,4.60888,1081.24,-2.85438,-12.8972,1056.95,158.027,0,0,0.00120473,0.0001817,0.0718687,1.51387,-0.0169434,1.52651,0,0,1.01E+06,1.01E+06,0.104159,0.0326347
560,0.249671,-2.5068,-3.86756,4.62025,1074.47,-2.41535,-11.9755,1048.77,155.698,0,0,0.00120473,0.0001817,0.070024,1.48013,-0.0125624,1.49379,0,0,1.01E+06,1.01E+06,0.107528,0.0324302
561,0.260997,-2.5068,-3.86655,4.63162,1067.69,-1.97624,-11.0538,1040.59,153.369,0,0,0.00120473,0.0001817,0.0681792,1.4464,-0.00818144,1.46107,0,0,1.01E+06,1.01E+06,0.110898,0.0322258
562,0.257993,-2.5068,-3.85488,4.64367,1072.16,1.48197,-13.0236,1046.73,168.334,0,0,0.00120473,0.0001817,0.0622025,1.48686,-0.0121425,1.50042,0,0,1.01E+06,1.01E+06,0.108319,0.0323606
563,0.25499,-2.5068,-3.84321,4.65572,1077.62,3.21719,-11.8672,1053.28,179.864,0,0,0.00120473,0.0001817,0.0596371,1.51319,-0.0090978,1.52661,0,0,1.01E+06,1.01E+06,0.105986,0.0325253
564,0.251986,-2.5068,-3.83154,4.66777,1083.07,4.95243,-10.7108,1059.83,191.394,0,0,0.00120473,0.0001817,0.0570717,1.53951,-0.00605302,1.55279,0,0,1.01E+06,1.01E+06,0.103653,0.03269
565,0.248982,-2.5068,-3.81987,4.67982,1088.53,6.68768,-9.55439,1066.38,202.925,0,0,0.00120473,0.0001817,0.0545063,1.56583,-0.00300825,1.57898,0,0,1.01E+06,1.01E+06,0.10132,0.0328547
566,0.245979,-2.5068,-3.8082,4.69187,1093.99,8.4229,-8.39802,1072.93,214.455,0,0,0.00120473,0.0001817,0.0519409,1.59215,3.64E-05,1.60516,0,0,1.01E+06,1.01E+06,0.0989864,0.0330194
567,0.242975,-2.5068,-3.79653,4.70392,1096.15,10.5062,-7.2545,1076.19,227.349,0,0,0.00120473,0.0001817,0.0483112,1.60713,0.00543864,1.61981,0,0,1.01E+06,1.01E+06,0.0966973,0.0330846
568,0.239971,-2.5068,-3.78486,4.71597,1094.92,12.9463,-6.12418,1076.07,241.641,0,0,0.00120473,0.0001817,0.0435905,1.61047,0.0132575,1.62265,0,0,1.01E+06,1.01E+06,0.0944533,0.0330476
